Time,x(t),dx(t),ddx(t)
54.47723862,-0.051500251,0.083792957,0.051500311
54.52726363,-0.051106589,0.093312498,0.051106688
54.57728864,-0.037179065,0.076761578,0.037179118
54.62731366,-0.043403184,0.102366925,0.043403283
54.67733867,-0.033755553,0.092188857,0.033755632
54.72736368,-0.03063787,0.098704669,0.030637959
54.77738869,-0.019454444,0.075890534,0.019454528
54.82741371,-0.020585973,0.101076146,0.020586068
54.87743872,-0.013582892,0.089331332,0.013582988
54.92746373,-0.009801625,0.096841172,0.00980173
54.97748874,-0.004323443,0.084958739,0.004323535
55.02751376,-7.54E-05,0.091984922,7.55E-05
55.07753877,0.004880732,0.099111405,-0.004880618
55.12756378,0.009722478,0.097657255,-0.00972236
55.17758879,0.016328152,0.108583994,-0.01632802
55.22761381,0.016240186,0.080412583,-0.016240082
55.27763882,0.024762706,0.097260477,-0.024762582
55.32766383,0.029453218,0.095440634,-0.029453089
55.37768884,0.032950091,0.090448194,-0.032949964
55.42771386,0.035645239,0.084454821,-0.03564513
55.47773887,0.048656345,0.100879452,-0.04865619
55.52776388,0.058208201,0.106693853,-0.058208046
55.57778889,0.0436525,0.071286168,-0.043652392
55.62781391,0.051658368,0.075593122,-0.051658242
55.67783892,0.054884543,0.072271293,-0.05488444
55.72786393,0.063124831,0.075015949,-0.063124693
55.77788894,0.077363591,0.083118214,-0.077363448
55.82791396,0.076155556,0.074025556,-0.07615544
55.87793897,0.074598376,0.065585231,-0.074598239
55.92796398,0.079129287,0.062840858,-0.07912918
55.97798899,0.079421235,0.056836487,-0.079421108
56.02801401,0.091140447,0.058561803,-0.091140316
56.07803902,0.095019439,0.054542282,-0.095019353
56.12806403,0.095209425,0.048490932,-0.095209287
56.17808904,0.07184717,0.032174754,-0.071847097
56.22811406,0.094141035,0.036623958,-0.094140929
56.27813907,0.093943133,0.031235154,-0.093943025
56.32816408,0.106836169,0.029678962,-0.106836102
56.37818909,0.100782766,0.022636625,-0.100782652
56.42821411,0.104946242,0.01811376,-0.104946159
56.47823912,0.095185079,0.011563444,-0.09518502
56.52826413,0.110081318,0.007814151,-0.110081217
56.57828914,0.113303817,0.002361751,-0.11330377
56.62831416,0.084432212,-0.002464737,-0.084432145
56.67833917,0.08753006,-0.006947672,-0.087530008
56.72836418,0.10766786,-0.013992293,-0.107667854
56.77838919,0.097553743,-0.017677104,-0.097553677
56.82841421,0.108347604,-0.02528702,-0.108347582
56.87843922,0.099316948,-0.028484698,-0.099316907
56.92846423,0.102074038,-0.034886926,-0.102074
56.97848924,0.086706762,-0.03456733,-0.086706778
57.02851426,0.094840434,-0.043425103,-0.094840398
57.07853927,0.092575755,-0.048126401,-0.092575758
57.12856428,0.081071912,-0.047439778,-0.081071921
57.17858929,0.092869144,-0.060773135,-0.092869136
57.22861431,0.066090148,-0.048135081,-0.066090181
57.27863932,0.080103784,-0.064711807,-0.080103788
57.32866433,0.065473448,-0.058538415,-0.065473473
57.37868934,0.064414347,-0.063666461,-0.064414402
57.42871436,0.074829316,-0.081752537,-0.074829343
57.47873937,0.057233836,-0.069178638,-0.057233891
57.52876438,0.053448295,-0.07161274,-0.053448334
57.57878939,0.059484484,-0.088623584,-0.059484542
57.62881441,0.046191026,-0.076864331,-0.046191105
57.67883942,0.052418214,-0.098017316,-0.052418277
57.72886443,0.045842389,-0.097107548,-0.045842477
57.77888944,0.03546061,-0.086013577,-0.035460685
57.82891446,0.037046576,-0.104393069,-0.037046664
57.87893947,0.023331936,-0.077906115,-0.02333202
57.92896448,0.025211513,-0.102595767,-0.025211605
57.97898949,0.016759235,-0.08670447,-0.016759324
58.02901451,0.013426964,-0.094654799,-0.013427068
58.07903952,0.008736173,-0.095856692,-0.008736272
58.12906453,0.004649117,-0.113713434,-0.004649248
58.17908954,-0.000878054,-0.095820503,0.000877947
58.22911456,-0.005920602,-0.099913119,0.005920484
58.27913957,-0.010513911,-0.095886452,0.010513796
58.32916458,-0.014424529,-0.089817591,0.014424416
58.37918959,-0.018797852,-0.088513624,0.01879774
58.42921461,-0.026663824,-0.100519713,0.026663692
58.47923962,-0.030627765,-0.09584039,0.030627633
58.52926463,-0.038180547,-0.101639264,0.038180416
58.57928964,-0.039181437,-0.090305931,0.039181303
58.62931466,-0.043793041,-0.088526739,0.043792913
58.67933967,-0.052963636,-0.094816875,0.052963501
58.72936468,-0.051546639,-0.082320871,0.051546503
58.77938969,-0.049434107,-0.070810303,0.049434006
58.82941471,-0.067050186,-0.086484535,0.067050034
58.87943972,-0.061270527,-0.071354098,0.061270404
58.92946473,-0.069930317,-0.073643965,0.069930215
58.97948974,-0.068460961,-0.06522969,0.068460828
59.02951476,-0.06899285,-0.059446415,0.068992749
59.07953977,-0.064504321,-0.05018452,0.064504217
59.12956478,-0.085422567,-0.059850823,0.085422435
59.17958979,-0.056423648,-0.035463913,0.056423591
59.22961481,-0.099413208,-0.055752373,0.099413058
59.27963982,-0.099670502,-0.049516166,0.099670389
59.32966483,-0.084067063,-0.036643984,0.084066974
59.37968984,-0.109367543,-0.041295317,0.109367406
59.42971486,-0.115834079,-0.037233656,0.115833994
59.47973987,-0.094801464,-0.025319068,0.094801355
59.52976488,-0.102699077,-0.021992436,0.102698985
59.57978989,-0.100934897,-0.016385486,0.100934847
59.62981491,-0.115437477,-0.012855724,0.115437362
59.67983992,-0.08667155,-0.005283376,0.086671505
59.72986493,-0.098581967,-0.00107047,0.09858189
59.77988994,-0.110072058,0.004313371,0.110071983
59.82991496,-0.108654943,0.009716906,0.108654927
59.87993997,-0.099477801,0.013939149,0.099477728
59.92996498,-0.112875568,0.021619476,0.112875533
59.97998999,-0.100295855,0.024466146,0.10029582
60.03001501,-0.097788845,0.029106041,0.097788799
60.08004002,-0.101760396,0.035918209,0.101760404
60.13006503,-0.092763084,0.038059378,0.092763046
60.18009005,-0.09175877,0.043127298,0.091758763
60.23011506,-0.082029865,0.04368971,0.082029882
60.28014007,-0.111947853,0.067016173,0.111947832
60.33016508,-0.079887897,0.053424858,0.079887926
60.3801901,-0.086851846,0.064593089,0.086851848
60.43021511,-0.092693989,0.076424582,0.092694011
60.48024012,-0.064522517,0.058857731,0.064522572
60.53026513,-0.075379405,0.076006757,0.075379423
60.58029015,-0.067523183,0.075265486,0.067523236
60.63031516,-0.074929541,0.092430893,0.074929594
60.68034017,-0.05411734,0.074039823,0.054117382
60.73036518,-0.051216608,0.077976746,0.051216684
60.7803902,-0.050842167,0.086549508,0.050842218
60.83041521,-0.044379809,0.085016392,0.04437988
60.88044022,-0.040217436,0.087443002,0.040217516
60.93046523,-0.045127917,0.11264093,0.045128005
60.98049025,-0.033204659,0.096616524,0.033204759
61.03051526,-0.025781198,0.089319136,0.025781276
61.08054027,-0.022194098,0.094372308,0.022194191
61.13056528,-0.018890515,0.10325227,0.018890633
61.1805903,-0.013614907,0.103392347,0.01361501
61.23061531,-0.007682149,0.094747052,0.007682255
61.28064032,-0.002607521,0.084417414,0.002607614
61.33066533,0.001921639,0.100353253,-0.001921524
61.38069035,0.006918451,0.099859347,-0.006918332
61.43071536,0.011221148,0.093693701,-0.011221034
61.48074037,0.019164298,0.112166743,-0.019164158
61.53076538,0.023201833,0.104124251,-0.023201701
61.5807904,0.02719925,0.098557311,-0.027199117
61.63081541,0.030524326,0.092327632,-0.030524207
61.68084042,0.04272757,0.110383557,-0.042727411
61.73086543,0.036333258,0.081503284,-0.036333141
61.78089045,0.043365286,0.085503527,-0.043365173
61.83091546,0.04780803,0.083615457,-0.047807895
61.88094047,0.056015801,0.087503829,-0.056015674
61.93096548,0.062441079,0.087566106,-0.062440933
61.9809905,0.054236695,0.068533101,-0.054236577
62.03101551,0.061930144,0.070682209,-0.061930045
62.08104052,0.073334652,0.075701061,-0.073334503
62.13106553,0.068823903,0.064276983,-0.068823793
62.18109055,0.073981948,0.062469219,-0.073981831
62.23111556,0.081622086,0.062204163,-0.081621951
62.28114057,0.075041734,0.051468363,-0.075041649
62.33116558,0.088329172,0.054294942,-0.088329035
62.3811906,0.093897181,0.051433517,-0.093897064
62.43121561,0.091138677,0.04414872,-0.091138589
62.48124062,0.10611412,0.044998867,-0.106113979
62.53126563,0.101600838,0.037208155,-0.101600752
62.58129065,0.095950936,0.02978891,-0.095950826
62.63131566,0.094579383,0.024250865,-0.094579289
62.68134067,0.116196603,0.023672203,-0.116196549
62.73136568,0.093137365,0.014166863,-0.093137267
62.7813907,0.097636429,0.009887563,-0.097636369
62.83141571,0.096621926,0.00492232,-0.096621855
62.88144072,0.104894578,9.18E-05,-0.104894496
62.93146573,0.123482573,-0.006074047,-0.123482543
62.98149075,0.102862043,-0.010234911,-0.102861964
63.03151576,0.096547712,-0.014512758,-0.096547672
63.08154077,0.100751795,-0.020342115,-0.100751769
63.13156578,0.084928998,-0.021618092,-0.084928951
63.1815908,0.094587175,-0.029184119,-0.094587173
63.23161581,0.110942449,-0.04040917,-0.110942401
63.28164082,0.099097337,-0.041818861,-0.099097318
63.33166583,0.102052372,-0.049215136,-0.102052408
63.38169085,0.097536445,-0.053205288,-0.097536418
63.43171586,0.07993736,-0.04894406,-0.07993738
63.48174087,0.099219492,-0.06779601,-0.099219495
63.53176588,0.066074243,-0.050172634,-0.06607425
63.5817909,0.079759138,-0.06710868,-0.079759195
63.63181591,0.058638064,-0.054572305,-0.058638072
63.68184092,0.058271315,-0.059941437,-0.058271352
63.73186593,0.072846336,-0.08284821,-0.072846389
63.78189095,0.058404887,-0.073535257,-0.058404922
63.83191596,0.066023034,-0.092247542,-0.066023118
63.88194097,0.042679657,-0.066414908,-0.042679695
63.93196598,0.049781739,-0.086715042,-0.049781806
63.981991,0.040220983,-0.078961186,-0.040221063
64.03201601,0.039881682,-0.08904399,-0.039881747
64.08204102,0.042244995,-0.108572328,-0.042245103
64.13206603,0.037538089,-0.112879442,-0.037538186
64.18209105,0.028392773,-0.102184757,-0.028392868
64.23211606,0.018587098,-0.082732501,-0.018587191
64.28214107,0.015092722,-0.087414921,-0.015092806
64.33216608,0.012366251,-0.101747424,-0.012366362
64.3821911,0.00657246,-0.092518213,-0.006572561
64.43221611,0.002246502,-0.107495759,-0.002246621
64.48224112,-0.00343064,-0.117738524,0.003430501
64.53226613,-0.00719303,-0.090683359,0.007192923
64.58229115,-0.011832429,-0.091086679,0.011832317
64.63231616,-0.015859185,-0.087548274,0.015859077
64.68234117,-0.0223402,-0.095744729,0.022340073
64.73236618,-0.02795213,-0.097479959,0.027952005
64.7823912,-0.032691593,-0.095667741,0.03269146
64.83241621,-0.040707066,-0.102123415,0.040706921
64.88244122,-0.043643288,-0.095330603,0.043643166
64.93246623,-0.046254047,-0.088985897,0.046253907
64.98249125,-0.05115341,-0.087429189,0.051153283
65.03251626,-0.055707569,-0.085138406,0.055707435
65.08254127,-0.059044036,-0.081077564,0.059043898
65.13256628,-0.059098526,-0.073163509,0.059098422
65.1825913,-0.05914677,-0.066161132,0.059146644
65.23261631,-0.071921287,-0.072774084,0.071921161
65.28264132,-0.070696238,-0.064716418,0.070696129
65.33266633,-0.081806034,-0.067688444,0.081805889
65.38269135,-0.081425216,-0.060778794,0.081425114
65.43271636,-0.083884542,-0.056310289,0.08388441
65.48274137,-0.094978778,-0.057083856,0.094978649
65.53276638,-0.076461844,-0.040896065,0.076461779
65.5827914,-0.107364608,-0.050691743,0.107364457
65.63281641,-0.072886249,-0.03005333,0.07288618
65.68284142,-0.108863387,-0.038639733,0.108863264
65.73286643,-0.098579868,-0.029529394,0.09857976
65.78289145,-0.092831798,-0.022817579,0.092831745
65.83291646,-0.084471001,-0.01633236,0.084470909
65.88294147,-0.093893088,-0.013324202,0.09389302
65.93296648,-0.098820266,-0.00901177,0.0988202
65.9829915,-0.1027618,-0.004207052,0.102761711
66.03301651,-0.115460133,0.001051641,0.115460093
66.08304152,-0.101444507,0.006005722,0.101444427
66.13306653,-0.103486606,0.011341477,0.103486552
66.18309155,-0.10309342,0.016550756,0.103093407
66.23311656,-0.095449651,0.020265362,0.09544959
66.28314157,-0.095636509,0.025362853,0.095636497
66.33316658,-0.095067876,0.030375108,0.095067837
66.3831916,-0.100356368,0.037692311,0.100356338
66.43321661,-0.084099315,0.036483034,0.084099336
66.48324162,-0.085844234,0.042460152,0.085844205
66.53326663,-0.091213824,0.050944421,0.091213834
66.58329165,-0.076300874,0.047771269,0.07630088
66.63331666,-0.083661621,0.058399033,0.08366162
66.68334167,-0.075379904,0.058434301,0.075379947
66.73336668,-0.080407749,0.069037077,0.080407756
66.7833917,-0.083209095,0.079004433,0.083209134
66.83341671,-0.065803277,0.069055391,0.06580333
66.88344172,-0.070844317,0.082212037,0.070844349
66.93346673,-0.063193485,0.081216149,0.063193554
66.98349175,-0.055669941,0.079446144,0.055669984
67.03351676,-0.053723932,0.085465288,0.053723992
67.08354177,-0.055755841,0.099406704,0.055755946
67.13356678,-0.044117668,0.088791808,0.044117728
67.1835918,-0.045592907,0.104581781,0.045593005
67.23361681,-0.035213039,0.093243764,0.03521312
67.28364182,-0.026515702,0.082475116,0.026515775
67.33366683,-0.025653749,0.096033716,0.025653854
67.38369185,-0.017980667,0.083942925,0.017980744
67.43371686,-0.015656831,0.096413365,0.015656932
67.48374187,-0.010773271,0.096690596,0.010773376
67.53376688,-0.00725986,0.118988949,0.007259988
67.5837919,-0.001277995,0.117110076,0.001278132
67.63381691,0.003978428,0.101665201,-0.003978311
67.68384192,0.010068294,0.112652829,-0.010068158
67.73386693,0.013437087,0.095932546,-0.013436971
67.78389195,0.016264143,0.084940171,-0.016264034
67.83391696,0.025164295,0.103182071,-0.025164163
67.88394197,0.029813427,0.100185312,-0.029813293
67.93396698,0.030425031,0.086212466,-0.03042491
67.983992,0.034867284,0.084996027,-0.034867175
68.03401701,0.046938054,0.099880699,-0.046937901
68.08404202,0.039435453,0.074051942,-0.039435345
68.13406703,0.054703703,0.091391622,-0.054703568
68.18409205,0.054311786,0.081223701,-0.05431165
68.23411706,0.063566947,0.085481806,-0.063566824
68.28414207,0.070513153,0.085533614,-0.070512998
68.33416708,0.062039232,0.068017669,-0.062039114
68.3841921,0.063458641,0.062941729,-0.063458547
68.43421711,0.086097958,0.077249844,-0.086097797
68.48424212,0.077914698,0.063168981,-0.07791459
68.53426713,0.084110905,0.061485582,-0.084110771
68.58429215,0.091996074,0.060431987,-0.091995939
68.63431716,0.078619506,0.046189613,-0.078619432
68.68434217,0.097493378,0.050899793,-0.097493234
68.73436718,0.097517133,0.0448573,-0.09751703
68.7843922,0.107409384,0.043038835,-0.107409268
68.83441721,0.109260752,0.037556889,-0.109260622
68.88444222,0.097538018,0.028159331,-0.097537953
68.93446723,0.105596222,0.024839839,-0.105596102
68.98449225,0.09967548,0.018241808,-0.099675397
69.03451726,0.101470054,0.013367475,-0.101469997
69.08454227,0.089200293,0.007237373,-0.089200209
69.13456728,0.098569598,0.003050111,-0.098569554
69.1845923,0.082760568,-0.001580186,-0.082760503
69.23461731,0.099257039,-0.00687121,-0.099256977
69.28464232,0.113388759,-0.013573554,-0.113388749
69.33466733,0.107177316,-0.018305731,-0.107177241
69.38469235,0.099573059,-0.022181924,-0.099573035
69.43471736,0.095282875,-0.026289928,-0.095282839
69.48474237,0.090608922,-0.029950557,-0.090608886
69.53476738,0.085439854,-0.033066872,-0.085439867
69.5847924,0.099686358,-0.044432482,-0.099686319
69.63481741,0.076162645,-0.038622544,-0.076162645
69.68484242,0.07393486,-0.042267644,-0.073934873
69.73486743,0.092650726,-0.059303416,-0.092650715
69.78489245,0.083848248,-0.059783021,-0.083848286
69.83491746,0.079464245,-0.062880443,-0.079464249
69.88494247,0.077451599,-0.06785382,-0.077451624
69.93496748,0.087026695,-0.084297004,-0.087026776
69.9849925,0.069246864,-0.074137217,-0.069246886
70.03501751,0.066997298,-0.079335727,-0.066997359
70.08504252,0.073738416,-0.096745962,-0.073738471
70.13506753,0.056701424,-0.082661956,-0.056701475
70.18509255,0.061953679,-0.100776399,-0.061953781
70.23511756,0.038256957,-0.069832991,-0.038257001
70.28514257,0.038874302,-0.080239277,-0.038874373
70.33516758,0.036758878,-0.08666988,-0.036758956
70.3851926,0.036722936,-0.100259039,-0.036723018
70.43521761,0.035223688,-0.113434786,-0.035223809
70.48524262,0.023580839,-0.091945539,-0.023580921
70.53526763,0.022114389,-0.108519916,-0.022114499
70.58529265,0.018570857,-0.12204615,-0.018570994
70.63531766,0.011760938,-0.11607273,-0.011761058
70.68534267,0.0049306,-0.096681523,-0.00493071
70.73536768,0.000101881,-0.109643652,-0.000102003
70.7853927,-0.005118906,-0.104179811,0.005118784
70.83541771,-0.009324757,-0.093766353,0.009324644
70.88544272,-0.015630865,-0.104024308,0.015630736
70.93546773,-0.01901435,-0.094201816,0.019014231
70.98549275,-0.025189268,-0.098981146,0.02518914
71.03551776,-0.025638428,-0.083111384,0.025638314
71.08554277,-0.028434838,-0.078080342,0.028434737
71.13556778,-0.038093634,-0.090283397,0.038093501
71.1855928,-0.045209983,-0.093760291,0.045209848
71.23561781,-0.042856894,-0.078575812,0.042856786
71.28564282,-0.055445384,-0.090566622,0.055445235
71.33566783,-0.057152888,-0.08365304,0.057152767
71.38569285,-0.064970371,-0.085571611,0.064970223
71.43571786,-0.071086417,-0.084496048,0.07108627
71.48574287,-0.077957424,-0.083774584,0.077957307
71.53576788,-0.076694294,-0.074565536,0.076694143
71.5857929,-0.073519915,-0.064651326,0.073519804
71.63581791,-0.080485048,-0.063931894,0.080484921
71.68584292,-0.101138666,-0.072394929,0.101138506
71.73586793,-0.093228675,-0.059917986,0.093228576
71.78589295,-0.088112533,-0.050590445,0.088112399
71.83591796,-0.088535871,-0.045104229,0.088535767
71.88594297,-0.086558645,-0.038774242,0.086558558
71.93596798,-0.082852221,-0.032242669,0.082852115
71.985993,-0.11207631,-0.037277863,0.112076223
72.03601801,-0.101848582,-0.028305411,0.101848465
72.08604302,-0.08593791,-0.019312221,0.08593783
72.13606803,-0.09816375,-0.016954152,0.098163709
72.18609305,-0.112867081,-0.013724044,0.112866966
72.23611806,-0.096130081,-0.006834383,0.096130028
72.28614307,-0.092644517,-0.001941254,0.092644447
72.33616808,-0.104436496,0.003037272,0.104436421
72.3861931,-0.107184845,0.008495971,0.107184826
72.43621811,-0.095582987,0.012411141,0.095582917
72.48624312,-0.093315524,0.016898585,0.093315492
72.53626813,-0.102768872,0.023973163,0.102768841
72.58629315,-0.086066816,0.024674296,0.086066774
72.63631816,-0.090325631,0.030860518,0.090325635
72.68634317,-0.092585212,0.036899156,0.092585174
72.73636818,-0.098507326,0.045091054,0.098507314
72.7863932,-0.08568571,0.044532644,0.085685734
72.83641821,-0.09198055,0.053809541,0.09198053
72.88644322,-0.094263152,0.061670648,0.094263182
72.93646823,-0.077422057,0.056375435,0.07742206
72.98649325,-0.103774546,0.083815472,0.103774566
73.03651826,-0.08589007,0.076775584,0.085890138
73.08654327,-0.073712086,0.072840316,0.073712102
73.13656828,-0.066883201,0.073055205,0.06688325
73.1865933,-0.060744061,0.07340511,0.060744105
73.23661831,-0.070374361,0.094269638,0.070374411
73.28664332,-0.057414627,0.085519576,0.057414708
73.33666833,-0.044494551,0.074022972,0.044494594
73.38669335,-0.039436952,0.073724145,0.039437012
73.43671836,-0.043560644,0.092248017,0.043560732
73.48674337,-0.038977992,0.094516042,0.038978065
73.53676838,-0.03065458,0.08635119,0.030654668
73.5867934,-0.024568455,0.082002268,0.024568526
73.63681841,-0.019356698,0.078733023,0.019356774
73.68684342,-0.017701424,0.091525205,0.017701528
73.73686843,-0.013664964,0.096256917,0.013665059
73.78689345,-0.009801318,0.107413945,0.009801438
73.83691846,-0.004078213,0.099483119,0.004078323
73.88694347,0.001010543,0.111610596,-0.001010416
73.93696848,0.006316919,0.10679891,-0.006316791
73.9869935,0.01154852,0.105428435,-0.011548393
74.03701851,0.017550887,0.109360943,-0.01755075
74.08704352,0.018041663,0.084998683,-0.018041557
74.13706853,0.024468188,0.092283122,-0.024468064
74.18709355,0.038070228,0.119174282,-0.038070074
74.23711856,0.028704693,0.076439269,-0.028704584
74.28714357,0.038947848,0.08979444,-0.038947719
74.33716858,0.04685036,0.094733107,-0.046850238
74.3871936,0.039954728,0.071546365,-0.039954613
74.43721861,0.049500451,0.079072293,-0.049500335
74.48724362,0.069262864,0.099236486,-0.069262702
74.53726863,0.06285603,0.081093022,-0.062855891
74.58729365,0.061937516,0.072146816,-0.061937414
74.63731866,0.070919562,0.0747021,-0.070919416
74.68734367,0.068820107,0.065586243,-0.068819993
74.73736868,0.089504765,0.077137181,-0.089504627
74.7873937,0.071725501,0.055815207,-0.07172538
74.83741871,0.078295041,0.054869728,-0.078294949
74.88744372,0.07266132,0.045680849,-0.072661207
74.93746873,0.085384345,0.047897056,-0.085384235
74.98749375,0.088764624,0.044110243,-0.088764544
75.03751876,0.103530058,0.045141179,-0.103529917
75.08754377,0.084778739,0.032021597,-0.084778665
75.13756878,0.100683109,0.032375681,-0.100682995
75.1875938,0.098307771,0.02626703,-0.098307669
75.23761881,0.079974559,0.017135253,-0.079974518
75.28764382,0.092353916,0.015002838,-0.092353818
75.33766883,0.092589936,0.010321552,-0.092589876
75.38769385,0.11764112,0.007184148,-0.117641038
75.43771886,0.106380495,0.001166785,-0.106380408
75.48774387,0.102262922,-0.003996157,-0.102262893
75.53776888,0.057320764,-0.005119823,-0.05732072
75.5877939,0.08084206,-0.011318836,-0.080842023
75.63781891,0.106293667,-0.020346772,-0.106293647
75.68784392,0.10567502,-0.025766096,-0.105674959
75.73786893,0.089515637,-0.026632934,-0.089515631
75.78789395,0.095396445,-0.033660205,-0.095396405
75.83791896,0.092932065,-0.038116837,-0.092932043
75.88794397,0.092851693,-0.043628585,-0.092851723
75.93796898,0.085732572,-0.045649767,-0.085732547
75.987994,0.093620876,-0.056031054,-0.093620894
76.03801901,0.09314024,-0.062272597,-0.093140247
76.08804402,0.073186686,-0.054417667,-0.073186691
76.13806903,0.068546581,-0.056502875,-0.068546627
76.18809405,0.06860399,-0.062567127,-0.068604
76.23811906,0.07139171,-0.071970133,-0.071391751
76.28814407,0.06977143,-0.077754416,-0.069771485
76.33816908,0.068546082,-0.084537547,-0.068546119
76.3881941,0.065322493,-0.089349475,-0.065322572
76.43821911,0.057399701,-0.08736962,-0.057399751
76.48824412,0.052280062,-0.088974985,-0.052280129
76.53826913,0.054392765,-0.104169993,-0.054392876
76.58829415,0.042184552,-0.091693606,-0.042184617
76.63831916,0.039742278,-0.099166769,-0.039742375
76.68834417,0.03384893,-0.098456152,-0.033849016
76.73836918,0.027502371,-0.095243063,-0.027502458
76.7883942,0.022720663,-0.09656395,-0.02272077
76.83841921,0.020567769,-0.112350459,-0.020567876
76.88844422,0.013062573,-0.099114169,-0.01306268
76.93846923,0.007875862,-0.097004524,-0.007875968
76.98849425,0.002895236,-0.093401113,-0.002895338
77.03851926,-0.002001515,-0.105125057,0.002001391
77.08854427,-0.006605023,-0.095486816,0.006604911
77.13856928,-0.012382977,-0.103490508,0.01238285
77.1885943,-0.017280843,-0.101209729,0.017280719
77.23861931,-0.020993098,-0.094260531,0.020992975
77.28864432,-0.023082894,-0.083677244,0.023082786
77.33866933,-0.028397979,-0.085927545,0.028397861
77.38869435,-0.033232049,-0.085880463,0.033231927
77.43871936,-0.036942143,-0.082893514,0.036942036
77.48874437,-0.047698481,-0.094072802,0.047698334
77.53876938,-0.060723025,-0.106230524,0.06072287
77.5887944,-0.051601683,-0.080627826,0.051601559
77.63881941,-0.056310916,-0.078987559,0.056310782
77.68884442,-0.058936338,-0.074488272,0.058936231
77.73886943,-0.072174495,-0.082392481,0.072174341
77.78889445,-0.073176969,-0.075554819,0.073176837
77.83891946,-0.073597782,-0.068750538,0.073597672
77.88894447,-0.067722019,-0.057196117,0.067721897
77.93896948,-0.072465781,-0.055238673,0.072465687
77.9889945,-0.08464613,-0.058069275,0.084645997
78.03901951,-0.087856387,-0.054017564,0.087856264
78.08904452,-0.088329588,-0.048396345,0.088329511
78.13906953,-0.096821917,-0.046914824,0.096821779
78.18909455,-0.081517199,-0.034578787,0.081517119
78.23911956,-0.097600951,-0.035755424,0.097600843
78.28914457,-0.098731074,-0.030663867,0.098730963
78.33916958,-0.088356864,-0.022665661,0.088356811
78.3891946,-0.092869458,-0.018930447,0.092869356
78.43921961,-0.106645475,-0.016233474,0.106645393
78.48924462,-0.088939353,-0.009016642,0.088939299
78.53926963,-0.125572871,-0.006410967,0.125572759
78.58929465,-0.106488073,-0.000104833,0.106488032
78.63931966,-0.100182502,0.004916947,0.100182424
78.68934467,-0.097855612,0.009725959,0.097855557
78.73936968,-0.107625673,0.01616593,0.107625668
78.7893947,-0.094820513,0.019133779,0.094820451
78.83941971,-0.094146292,0.023953331,0.094146276
78.88944472,-0.110403659,0.034050948,0.110403616
78.93946973,-0.090323228,0.032887734,0.090323197
78.98949475,-0.094213652,0.039745821,0.094213673
79.03951976,-0.083963558,0.040480423,0.083963529
79.08954477,-0.090861576,0.049551315,0.090861583
79.13956978,-0.091037,0.055726464,0.091037011
79.1895948,-0.097318561,0.066481509,0.097318556
79.23961981,-0.072818709,0.055281406,0.072818748
79.28964482,-0.066022076,0.055538101,0.066022081
79.33966983,-0.071885324,0.066886381,0.071885354
79.38969485,-0.065987076,0.067863493,0.065987134
79.43971986,-0.066519519,0.075636036,0.066519546
79.48974487,-0.066026653,0.083112856,0.066026721
79.53976988,-0.072023653,0.100608376,0.072023709
79.5897949,-0.052084821,0.081031042,0.052084875
79.63981991,-0.039131698,0.068146429,0.039131768
79.68984492,-0.044708547,0.087747376,0.044708605
79.73986993,-0.042692254,0.095291235,0.042692342
79.78989495,-0.033043261,0.084895817,0.033043336
79.83991996,-0.032588673,0.097960459,0.032588758
79.88994497,-0.027389558,0.098532447,0.027389664
79.93996998,-0.022698994,0.100983214,0.022699086
79.989995,-0.018533802,0.107275213,0.018533914
80.04002001,-0.012081653,0.099315132,0.012081762
80.09004502,-0.007551586,0.106136837,0.007551698
80.14007004,-0.00173767,0.082715064,0.001737766
80.19009505,0.002645484,0.091134492,-0.002645381
80.24012006,0.007693837,0.097131822,-0.007693721
80.29014507,0.01167955,0.08998683,-0.011679441
80.34017009,0.017982822,0.099333421,-0.017982696
80.3901951,0.022124702,0.094868031,-0.022124581
80.44022011,0.026531194,0.092562799,-0.026531072
80.49024512,0.035492908,0.103902554,-0.035492763
80.54027014,0.037656639,0.094500728,-0.037656517
80.59029515,0.037433305,0.081789682,-0.037433181
80.64032016,0.043710939,0.08411581,-0.043710816
80.69034517,0.054772007,0.093637427,-0.054771872
80.74037019,0.056328926,0.086108579,-0.056328782
80.7903952,0.066479703,0.091308986,-0.066479571
80.84042021,0.068747955,0.085128465,-0.068747803
80.89044522,0.064611877,0.072290266,-0.064611751
80.94047024,0.081082924,0.082062299,-0.08108281
80.99049525,0.085697341,0.078465881,-0.085697178
81.04052026,0.063841788,0.052836119,-0.063841696
81.09054527,0.081093591,0.060545065,-0.081093464
81.14057029,0.079148374,0.053143534,-0.079148255
81.1905953,0.084208615,0.050623339,-0.084208532
81.24062031,0.081691826,0.04370484,-0.081691705
81.29064532,0.082632339,0.039025557,-0.082632248
81.34067034,0.101664456,0.041932511,-0.10166435
81.39069535,0.083962498,0.029811803,-0.083962396
81.44072036,0.097537974,0.029228919,-0.097537905
81.49074537,0.084746439,0.020840066,-0.084746344
81.54077039,0.11161788,0.021593835,-0.111617783
81.5907954,0.100179266,0.014227437,-0.100179217
81.64082041,0.107951116,0.009856346,-0.107951011
81.69084542,0.102763232,0.004218366,-0.102763182
81.74087044,0.09832277,-0.000884798,-0.098322695
81.79089545,0.101394374,-0.005991629,-0.101394307
81.84092046,0.115398166,-0.012634139,-0.115398152
81.89094547,0.09066875,-0.014545914,-0.090668685
